San+Jose+95131+California+United+States@United+Kingdom@@@28800@37.3902956@-121.8961047@55.378051@-3.435973
Cleveland+44117+Ohio+United+States@London+WC1V+-7PB+United+Kingdom@@@18000@41.5721298@-81.521241@51.5179055@-0.1178234
Memphis+38197+Tennessee+United+States@Stamford+6921+Connecticut+United+States@1829732@59912@3600@35.1002148@-89.8500299@41.0504471@-73.5342236
Aliso+Viejo+92656+California+United+States@Ottawa++Canada@4500889@143596@10800@33.5676842@-117.7256083@45.4215296@-75.6971931
Wayne+19087+Pennsylvania+United+States@Burlington+1803+Massachusetts+United+States@504808@18093@0@40.0415996@-75.3698895@42.5005723@-71.2042619
San+Jose+95134+California+United+States@Portland++Oregon+United+States@1064839@36290@0@37.4308503@-121.9529992@45.5230622@-122.6764816
Plano+75024+Texas+United+States@Blythewood+29016+South+Carolina+United+States@1652186@52440@3600@33.0787152@-96.8083063@34.2143159@-80.973977
Sunnyvale+94085+California+United+States@Campbell++California+United+States@22142@1106@0@37.3895297@-122.0183914@37.2871651@-121.9499568
St+Louis+63105+Missouri+United+States@San+Jose++California+United+States@3344002@107514@7200@38.6446552@-90.3301342@37.3382082@-121.8863286
Milpitas+95035+California+United+States@Bilthoven+3723B-G+Netherlands@@@32400@37.4323341@-121.8995741@52.1455949@5.2058921
Denver+80202+Colorado+United+States@Stark+County++North+Dakota+United+States@960100@32919@0@39.7541032@-105.0002242@46.8250004@-102.6554727
Arlington+22203+Virginia+United+States@San+Bernardino,+Caracas+DF101-1+Venezuela@@@3600@38.8716687@-77.1168753@10.5128138@-66.9020836
Tulsa+74172+Oklahoma+United+States@Cove+Point,+Lusby++Maryland+United+States@2052740@68934@3600@36.0444945@-95.9773093@38.3841706@-76.4139762
Washington+20037+D.+of+Columbia+United+States@Switzerland@@@21600@38.8825491@-77.0577045@46.818188@8.227512
Eden+Prairie+55344+Minnesota+United+States@Farum,+Frederiksborg+3520+Denmark@@@25200@44.865243@-93.4094629@55.8190513@12.3754932
San+Jose+95134+California+United+States@Acton+1720+Massachusetts+United+States@5007075@161202@10800@37.4308503@-121.9529992@42.488886@-71.5503391
Washington+20037+D.+of+Columbia+United+States@Waltham+2154+Massachusetts+United+States@708462@25059@0@38.8825491@-77.0577045@42.4254335@-71.1920009
Washington+20037+D.+of+Columbia+United+States@Richmond++Virginia+United+States@171496@6020@0@38.8825491@-77.0577045@37.5407246@-77.4360481
Whitehouse+Station+08889-0100+New+Jersey+United+States@Waukesha+53188+Wisconsin+United+States@1404005@47368@3600@40.6155663@-74.7702576@43.0116784@-88.2314813
Kingsport+37662+Tennessee+United+States@Carpentersville+60110-1878+Illinois+United+States@1007071@35406@3600@36.5493901@-82.5623697@42.1211364@-88.2578582
